Well,Fluid,Date,Rate
HOMOL-61DES,Qw,01/06/2011,0
HOMOL-62,Qw,01/06/2011,0
HOMOL-63,Qw,01/06/2011,0
HOMOL-1,Qo,01/07/2011,8835.6
HOMOL-102,Qo,01/07/2011,5766.4
HOMOL-21,Qo,01/07/2011,8675.2
HOMOL-3,Qo,01/07/2011,4033.8
HOMOL-4,Qo,01/07/2011,7326.5
HOMOL-41,Qo,01/07/2011,0
HOMOL-45,Qo,01/07/2011,0
HOMOL-47,Qo,01/07/2011,0
HOMOL-49,Qo,01/07/2011,0
HOMOL-61DES,Qo,01/07/2011,0
HOMOL-62,Qo,01/07/2011,0
HOMOL-63,Qo,01/07/2011,0
HOMOL-1,Qg,01/07/2011,10670.2
HOMOL-102,Qg,01/07/2011,8001.5
HOMOL-21,Qg,01/07/2011,10573.2
HOMOL-3,Qg,01/07/2011,4976.3
HOMOL-4,Qg,01/07/2011,10150.7
HOMOL-41,Qg,01/07/2011,0
HOMOL-45,Qg,01/07/2011,0
HOMOL-47,Qg,01/07/2011,0
HOMOL-49,Qg,01/07/2011,0
HOMOL-61DES,Qg,01/07/2011,0
HOMOL-62,Qg,01/07/2011,0
HOMOL-63,Qg,01/07/2011,0
HOMOL-1,Qw,01/07/2011,0
HOMOL-102,Qw,01/07/2011,0
HOMOL-21,Qw,01/07/2011,0
HOMOL-3,Qw,01/07/2011,0
HOMOL-4,Qw,01/07/2011,0
HOMOL-41,Qw,01/07/2011,0
HOMOL-45,Qw,01/07/2011,0
HOMOL-47,Qw,01/07/2011,0
HOMOL-49,Qw,01/07/2011,0
HOMOL-61DES,Qw,01/07/2011,0
HOMOL-62,Qw,01/07/2011,0
HOMOL-63,Qw,01/07/2011,0
HOMOL-1,Qo,01/08/2011,8900.9
HOMOL-102,Qo,01/08/2011,6029.7
HOMOL-21,Qo,01/08/2011,8482.5
HOMOL-3,Qo,01/08/2011,5491.2
HOMOL-4,Qo,01/08/2011,7382.7
HOMOL-41,Qo,01/08/2011,0
HOMOL-45,Qo,01/08/2011,0
HOMOL-47,Qo,01/08/2011,0
HOMOL-49,Qo,01/08/2011,0
HOMOL-61DES,Qo,01/08/2011,0
HOMOL-62,Qo,01/08/2011,0
HOMOL-63,Qo,01/08/2011,0
HOMOL-1,Qg,01/08/2011,10675.3
HOMOL-102,Qg,01/08/2011,8469.7
HOMOL-21,Qg,01/08/2011,10287.8
HOMOL-3,Qg,01/08/2011,6866.5
HOMOL-4,Qg,01/08/2011,10348.3
HOMOL-41,Qg,01/08/2011,0
HOMOL-45,Qg,01/08/2011,0
HOMOL-47,Qg,01/08/2011,0
HOMOL-49,Qg,01/08/2011,0
HOMOL-61DES,Qg,01/08/2011,0
HOMOL-62,Qg,01/08/2011,0
HOMOL-63,Qg,01/08/2011,0
HOMOL-1,Qw,01/08/2011,0
HOMOL-102,Qw,01/08/2011,0
HOMOL-21,Qw,01/08/2011,0
HOMOL-3,Qw,01/08/2011,0
HOMOL-4,Qw,01/08/2011,0
HOMOL-41,Qw,01/08/2011,0
HOMOL-45,Qw,01/08/2011,0
HOMOL-47,Qw,01/08/2011,0
HOMOL-49,Qw,01/08/2011,0
HOMOL-61DES,Qw,01/08/2011,0
HOMOL-62,Qw,01/08/2011,0
HOMOL-63,Qw,01/08/2011,0
HOMOL-1,Qo,01/09/2011,9186
HOMOL-102,Qo,01/09/2011,7177
HOMOL-21,Qo,01/09/2011,8754.2
HOMOL-3,Qo,01/09/2011,5998.1
HOMOL-4,Qo,01/09/2011,7619.2
HOMOL-41,Qo,01/09/2011,0
HOMOL-45,Qo,01/09/2011,0
HOMOL-47,Qo,01/09/2011,0
HOMOL-49,Qo,01/09/2011,0
HOMOL-61DES,Qo,01/09/2011,0
HOMOL-62,Qo,01/09/2011,0
HOMOL-63,Qo,01/09/2011,0
HOMOL-1,Qg,01/09/2011,10928.9
HOMOL-102,Qg,01/09/2011,10313.4
HOMOL-21,Qg,01/09/2011,10572.4
HOMOL-3,Qg,01/09/2011,7215.3
HOMOL-4,Qg,01/09/2011,10632.5
HOMOL-41,Qg,01/09/2011,0
HOMOL-45,Qg,01/09/2011,0
HOMOL-47,Qg,01/09/2011,0
HOMOL-49,Qg,01/09/2011,0
HOMOL-61DES,Qg,01/09/2011,0
HOMOL-62,Qg,01/09/2011,0
HOMOL-63,Qg,01/09/2011,0
HOMOL-1,Qw,01/09/2011,0
HOMOL-102,Qw,01/09/2011,0
HOMOL-21,Qw,01/09/2011,0
HOMOL-3,Qw,01/09/2011,0
HOMOL-4,Qw,01/09/2011,0
HOMOL-41,Qw,01/09/2011,0
HOMOL-45,Qw,01/09/2011,0
HOMOL-47,Qw,01/09/2011,0
HOMOL-49,Qw,01/09/2011,0
HOMOL-61DES,Qw,01/09/2011,0
HOMOL-62,Qw,01/09/2011,0
HOMOL-63,Qw,01/09/2011,0
HOMOL-1,Qo,01/10/2011,9271.6
HOMOL-102,Qo,01/10/2011,8106.6
HOMOL-21,Qo,01/10/2011,8835.8
HOMOL-3,Qo,01/10/2011,6113.7
HOMOL-4,Qo,01/10/2011,7690.3
HOMOL-41,Qo,01/10/2011,0
HOMOL-45,Qo,01/10/2011,0
HOMOL-47,Qo,01/10/2011,0
HOMOL-49,Qo,01/10/2011,0
HOMOL-61DES,Qo,01/10/2011,0
HOMOL-62,Qo,01/10/2011,0
HOMOL-63,Qo,01/10/2011,0
HOMOL-1,Qg,01/10/2011,10544.2
HOMOL-102,Qg,01/10/2011,11409.8
HOMOL-21,Qg,01/10/2011,10452
HOMOL-3,Qg,01/10/2011,7588.1
HOMOL-4,Qg,01/10/2011,10510.4
HOMOL-41,Qg,01/10/2011,0
HOMOL-45,Qg,01/10/2011,0
HOMOL-47,Qg,01/10/2011,0
HOMOL-49,Qg,01/10/2011,0
HOMOL-61DES,Qg,01/10/2011,0
HOMOL-62,Qg,01/10/2011,0
HOMOL-63,Qg,01/10/2011,0
HOMOL-1,Qw,01/10/2011,0
HOMOL-102,Qw,01/10/2011,0
HOMOL-21,Qw,01/10/2011,0
HOMOL-3,Qw,01/10/2011,0
HOMOL-4,Qw,01/10/2011,0
HOMOL-41,Qw,01/10/2011,0
HOMOL-45,Qw,01/10/2011,0
HOMOL-47,Qw,01/10/2011,0
HOMOL-49,Qw,01/10/2011,0
HOMOL-61DES,Qw,01/10/2011,0
HOMOL-62,Qw,01/10/2011,0
HOMOL-63,Qw,01/10/2011,0
HOMOL-1,Qo,01/11/2011,9271.6
HOMOL-102,Qo,01/11/2011,7993.3
HOMOL-21,Qo,01/11/2011,8835.8
HOMOL-3,Qo,01/11/2011,6801.9
HOMOL-4,Qo,01/11/2011,7690.3
HOMOL-41,Qo,01/11/2011,0
HOMOL-45,Qo,01/11/2011,0
HOMOL-47,Qo,01/11/2011,0
HOMOL-49,Qo,01/11/2011,0
HOMOL-61DES,Qo,01/11/2011,0
HOMOL-62,Qo,01/11/2011,0
HOMOL-63,Qo,01/11/2011,0
HOMOL-1,Qg,01/11/2011,10518
HOMOL-102,Qg,01/11/2011,11271
HOMOL-21,Qg,01/11/2011,10427
HOMOL-3,Qg,01/11/2011,8385.2
HOMOL-4,Qg,01/11/2011,10485
HOMOL-41,Qg,01/11/2011,0
HOMOL-45,Qg,01/11/2011,0
HOMOL-47,Qg,01/11/2011,0
HOMOL-49,Qg,01/11/2011,0
HOMOL-61DES,Qg,01/11/2011,0
HOMOL-62,Qg,01/11/2011,0
HOMOL-63,Qg,01/11/2011,0
HOMOL-1,Qw,01/11/2011,0
HOMOL-102,Qw,01/11/2011,0
HOMOL-21,Qw,01/11/2011,0
HOMOL-3,Qw,01/11/2011,0
HOMOL-4,Qw,01/11/2011,0
HOMOL-41,Qw,01/11/2011,0
HOMOL-45,Qw,01/11/2011,0
HOMOL-47,Qw,01/11/2011,0
HOMOL-49,Qw,01/11/2011,0
HOMOL-61DES,Qw,01/11/2011,0
HOMOL-62,Qw,01/11/2011,0
HOMOL-63,Qw,01/11/2011,0
HOMOL-1,Qo,01/12/2011,7271.8
HOMOL-102,Qo,01/12/2011,8949.8
HOMOL-21,Qo,01/12/2011,7342.7
HOMOL-3,Qo,01/12/2011,7776
HOMOL-4,Qo,01/12/2011,9210.1
HOMOL-41,Qo,01/12/2011,0
HOMOL-45,Qo,01/12/2011,0
HOMOL-47,Qo,01/12/2011,0
HOMOL-49,Qo,01/12/2011,0
HOMOL-61DES,Qo,01/12/2011,0
HOMOL-62,Qo,01/12/2011,0
HOMOL-63,Qo,01/12/2011,0
HOMOL-1,Qg,01/12/2011,8018.4
HOMOL-102,Qg,01/12/2011,10023.7
HOMOL-21,Qg,01/12/2011,8647.7
HOMOL-3,Qg,01/12/2011,8349.9
HOMOL-4,Qg,01/12/2011,15992.4
HOMOL-41,Qg,01/12/2011,0
HOMOL-45,Qg,01/12/2011,0
HOMOL-47,Qg,01/12/2011,0
HOMOL-49,Qg,01/12/2011,0
HOMOL-61DES,Qg,01/12/2011,0
HOMOL-62,Qg,01/12/2011,0
HOMOL-63,Qg,01/12/2011,0
HOMOL-1,Qw,01/12/2011,0
HOMOL-102,Qw,01/12/2011,0
HOMOL-21,Qw,01/12/2011,0
HOMOL-3,Qw,01/12/2011,0
HOMOL-4,Qw,01/12/2011,0
HOMOL-41,Qw,01/12/2011,0
HOMOL-45,Qw,01/12/2011,0
HOMOL-47,Qw,01/12/2011,0
HOMOL-49,Qw,01/12/2011,0
HOMOL-61DES,Qw,01/12/2011,0
HOMOL-62,Qw,01/12/2011,0
HOMOL-63,Qw,01/12/2011,0
HOMOL-1,Qo,01/01/2012,7318
HOMOL-102,Qo,01/01/2012,7635.8
HOMOL-21,Qo,01/01/2012,8734.8
HOMOL-3,Qo,01/01/2012,7892.4
HOMOL-4,Qo,01/01/2012,9126.7
HOMOL-41,Qo,01/01/2012,0
HOMOL-45,Qo,01/01/2012,0
HOMOL-47,Qo,01/01/2012,0
HOMOL-49,Qo,01/01/2012,0
HOMOL-61DES,Qo,01/01/2012,0
HOMOL-62,Qo,01/01/2012,0
HOMOL-63,Qo,01/01/2012,0
HOMOL-1,Qg,01/01/2012,9196.5
HOMOL-102,Qg,01/01/2012,8791.9
HOMOL-21,Qg,01/01/2012,11367.1
HOMOL-3,Qg,01/01/2012,10019
HOMOL-4,Qg,01/01/2012,11818.8
HOMOL-41,Qg,01/01/2012,0
HOMOL-45,Qg,01/01/2012,0
HOMOL-47,Qg,01/01/2012,0
HOMOL-49,Qg,01/01/2012,0
HOMOL-61DES,Qg,01/01/2012,0
HOMOL-62,Qg,01/01/2012,0
HOMOL-63,Qg,01/01/2012,0
HOMOL-1,Qw,01/01/2012,0
HOMOL-102,Qw,01/01/2012,0
HOMOL-21,Qw,01/01/2012,0
HOMOL-3,Qw,01/01/2012,0
HOMOL-4,Qw,01/01/2012,0
HOMOL-41,Qw,01/01/2012,0
HOMOL-45,Qw,01/01/2012,0
HOMOL-47,Qw,01/01/2012,0
HOMOL-49,Qw,01/01/2012,0
HOMOL-61DES,Qw,01/01/2012,0
HOMOL-62,Qw,01/01/2012,0
HOMOL-63,Qw,01/01/2012,0
HOMOL-1,Qo,01/02/2012,7073.8
HOMOL-102,Qo,01/02/2012,8524.3
HOMOL-21,Qo,01/02/2012,8433.3
HOMOL-3,Qo,01/02/2012,7670.2
HOMOL-4,Qo,01/02/2012,9013.5
HOMOL-41,Qo,01/02/2012,755.2
HOMOL-45,Qo,01/02/2012,0
HOMOL-47,Qo,01/02/2012,0
HOMOL-49,Qo,01/02/2012,0
HOMOL-61DES,Qo,01/02/2012,0
HOMOL-62,Qo,01/02/2012,0
HOMOL-63,Qo,01/02/2012,0
HOMOL-1,Qg,01/02/2012,9156.9
HOMOL-102,Qg,01/02/2012,10980.1
HOMOL-21,Qg,01/02/2012,10801.8
HOMOL-3,Qg,01/02/2012,9581.8
HOMOL-4,Qg,01/02/2012,11487.2
HOMOL-41,Qg,01/02/2012,772.8
HOMOL-45,Qg,01/02/2012,0
HOMOL-47,Qg,01/02/2012,0
HOMOL-49,Qg,01/02/2012,0
HOMOL-61DES,Qg,01/02/2012,0
HOMOL-62,Qg,01/02/2012,0
HOMOL-63,Qg,01/02/2012,0
HOMOL-1,Qw,01/02/2012,0
HOMOL-102,Qw,01/02/2012,0
HOMOL-21,Qw,01/02/2012,0
HOMOL-3,Qw,01/02/2012,0
HOMOL-4,Qw,01/02/2012,0
HOMOL-41,Qw,01/02/2012,0
HOMOL-45,Qw,01/02/2012,0
HOMOL-47,Qw,01/02/2012,0
HOMOL-49,Qw,01/02/2012,0
HOMOL-61DES,Qw,01/02/2012,0
HOMOL-62,Qw,01/02/2012,0
HOMOL-63,Qw,01/02/2012,0
HOMOL-1,Qo,01/03/2012,7067.7
HOMOL-102,Qo,01/03/2012,8072.4
HOMOL-21,Qo,01/03/2012,8780.5
HOMOL-3,Qo,01/03/2012,7483.9
HOMOL-4,Qo,01/03/2012,8753.1
HOMOL-41,Qo,01/03/2012,7406
HOMOL-45,Qo,01/03/2012,0
HOMOL-47,Qo,01/03/2012,0
HOMOL-49,Qo,01/03/2012,0
HOMOL-61DES,Qo,01/03/2012,0
HOMOL-62,Qo,01/03/2012,0
HOMOL-63,Qo,01/03/2012,0
HOMOL-1,Qg,01/03/2012,8623.5
HOMOL-102,Qg,01/03/2012,10143.4
HOMOL-21,Qg,01/03/2012,11423.2
HOMOL-3,Qg,01/03/2012,9114
HOMOL-4,Qg,01/03/2012,11151.1
HOMOL-41,Qg,01/03/2012,8495.2
HOMOL-45,Qg,01/03/2012,0
HOMOL-47,Qg,01/03/2012,0
HOMOL-49,Qg,01/03/2012,0
HOMOL-61DES,Qg,01/03/2012,0
HOMOL-62,Qg,01/03/2012,0
HOMOL-63,Qg,01/03/2012,0
HOMOL-1,Qw,01/03/2012,0
HOMOL-102,Qw,01/03/2012,0
HOMOL-21,Qw,01/03/2012,0
HOMOL-3,Qw,01/03/2012,0
HOMOL-4,Qw,01/03/2012,0
HOMOL-41,Qw,01/03/2012,0
HOMOL-45,Qw,01/03/2012,0
HOMOL-47,Qw,01/03/2012,0
HOMOL-49,Qw,01/03/2012,0
HOMOL-61DES,Qw,01/03/2012,0
HOMOL-62,Qw,01/03/2012,0
HOMOL-63,Qw,01/03/2012,0
HOMOL-1,Qo,01/04/2012,7188.2
HOMOL-102,Qo,01/04/2012,8035.6
HOMOL-21,Qo,01/04/2012,8515
HOMOL-3,Qo,01/04/2012,7710.4
HOMOL-4,Qo,01/04/2012,9019
HOMOL-41,Qo,01/04/2012,7509.8
HOMOL-45,Qo,01/04/2012,0
HOMOL-47,Qo,01/04/2012,0
HOMOL-49,Qo,01/04/2012,0
HOMOL-61DES,Qo,01/04/2012,0
HOMOL-62,Qo,01/04/2012,0
HOMOL-63,Qo,01/04/2012,0
HOMOL-1,Qg,01/04/2012,8813.3
HOMOL-102,Qg,01/04/2012,10083.6
HOMOL-21,Qg,01/04/2012,10669.2
HOMOL-3,Qg,01/04/2012,9052.2
HOMOL-4,Qg,01/04/2012,11600.7
HOMOL-41,Qg,01/04/2012,8622.9
HOMOL-45,Qg,01/04/2012,0
HOMOL-47,Qg,01/04/2012,0
HOMOL-49,Qg,01/04/2012,0
HOMOL-61DES,Qg,01/04/2012,0
HOMOL-62,Qg,01/04/2012,0
HOMOL-63,Qg,01/04/2012,0
HOMOL-1,Qw,01/04/2012,0
HOMOL-102,Qw,01/04/2012,0
HOMOL-21,Qw,01/04/2012,0
HOMOL-3,Qw,01/04/2012,0
HOMOL-4,Qw,01/04/2012,0
HOMOL-41,Qw,01/04/2012,0
HOMOL-45,Qw,01/04/2012,0
HOMOL-47,Qw,01/04/2012,0
HOMOL-49,Qw,01/04/2012,0
HOMOL-61DES,Qw,01/04/2012,0
HOMOL-62,Qw,01/04/2012,0
HOMOL-63,Qw,01/04/2012,0
HOMOL-1,Qo,01/05/2012,7485.8
HOMOL-102,Qo,01/05/2012,7977.7
HOMOL-21,Qo,01/05/2012,8962.7
HOMOL-3,Qo,01/05/2012,8090.6
HOMOL-4,Qo,01/05/2012,8950
HOMOL-41,Qo,01/05/2012,6656.7
HOMOL-45,Qo,01/05/2012,0
HOMOL-47,Qo,01/05/2012,0
HOMOL-49,Qo,01/05/2012,0
HOMOL-61DES,Qo,01/05/2012,0
HOMOL-62,Qo,01/05/2012,0
HOMOL-63,Qo,01/05/2012,0
HOMOL-1,Qg,01/05/2012,8702.2
HOMOL-102,Qg,01/05/2012,10221.4
HOMOL-21,Qg,01/05/2012,10923.2
HOMOL-3,Qg,01/05/2012,9253.6
HOMOL-4,Qg,01/05/2012,11187.4
HOMOL-41,Qg,01/05/2012,8250.8
HOMOL-45,Qg,01/05/2012,0
HOMOL-47,Qg,01/05/2012,0
HOMOL-49,Qg,01/05/2012,0
HOMOL-61DES,Qg,01/05/2012,0
HOMOL-62,Qg,01/05/2012,0
HOMOL-63,Qg,01/05/2012,0
HOMOL-1,Qw,01/05/2012,0
HOMOL-102,Qw,01/05/2012,0
HOMOL-21,Qw,01/05/2012,0
HOMOL-3,Qw,01/05/2012,0
HOMOL-4,Qw,01/05/2012,0
HOMOL-41,Qw,01/05/2012,0
HOMOL-45,Qw,01/05/2012,0
HOMOL-47,Qw,01/05/2012,0
HOMOL-49,Qw,01/05/2012,0
HOMOL-61DES,Qw,01/05/2012,0
HOMOL-62,Qw,01/05/2012,0
HOMOL-63,Qw,01/05/2012,0
HOMOL-1,Qo,01/06/2012,7434
HOMOL-102,Qo,01/06/2012,7922.6
HOMOL-21,Qo,01/06/2012,8900.6
HOMOL-3,Qo,01/06/2012,8034.6
HOMOL-4,Qo,01/06/2012,9249.7
HOMOL-41,Qo,01/06/2012,7164
HOMOL-45,Qo,01/06/2012,0
HOMOL-47,Qo,01/06/2012,0
HOMOL-49,Qo,01/06/2012,0
HOMOL-61DES,Qo,01/06/2012,0
HOMOL-62,Qo,01/06/2012,0
HOMOL-63,Qo,01/06/2012,0
HOMOL-1,Qg,01/06/2012,8643.1
HOMOL-102,Qg,01/06/2012,10152.3
HOMOL-21,Qg,01/06/2012,10849.1
HOMOL-3,Qg,01/06/2012,9190.7
HOMOL-4,Qg,01/06/2012,11444.8
HOMOL-41,Qg,01/06/2012,8873.7
HOMOL-45,Qg,01/06/2012,0
HOMOL-47,Qg,01/06/2012,0
HOMOL-49,Qg,01/06/2012,0
HOMOL-61DES,Qg,01/06/2012,0
HOMOL-62,Qg,01/06/2012,0
HOMOL-63,Qg,01/06/2012,0
HOMOL-1,Qw,01/06/2012,0
HOMOL-102,Qw,01/06/2012,0
HOMOL-21,Qw,01/06/2012,0
HOMOL-3,Qw,01/06/2012,0
HOMOL-4,Qw,01/06/2012,0
HOMOL-41,Qw,01/06/2012,0
HOMOL-45,Qw,01/06/2012,0
HOMOL-47,Qw,01/06/2012,0
HOMOL-49,Qw,01/06/2012,0
HOMOL-61DES,Qw,01/06/2012,0
HOMOL-62,Qw,01/06/2012,0
HOMOL-63,Qw,01/06/2012,0
HOMOL-1,Qo,01/07/2012,7312.6
HOMOL-102,Qo,01/07/2012,7921
HOMOL-21,Qo,01/07/2012,9029.6
HOMOL-3,Qo,01/07/2012,7865.7
HOMOL-4,Qo,01/07/2012,9452.5
HOMOL-41,Qo,01/07/2012,7325.3
HOMOL-45,Qo,01/07/2012,0
HOMOL-47,Qo,01/07/2012,0
HOMOL-49,Qo,01/07/2012,0
HOMOL-61DES,Qo,01/07/2012,0
HOMOL-62,Qo,01/07/2012,0
HOMOL-63,Qo,01/07/2012,0
HOMOL-1,Qg,01/07/2012,8638
HOMOL-102,Qg,01/07/2012,9797.7
HOMOL-21,Qg,01/07/2012,11057.1
HOMOL-3,Qg,01/07/2012,9291.4
HOMOL-4,Qg,01/07/2012,11581.1
HOMOL-41,Qg,01/07/2012,9012.1
HOMOL-45,Qg,01/07/2012,0
HOMOL-47,Qg,01/07/2012,0
HOMOL-49,Qg,01/07/2012,0
HOMOL-61DES,Qg,01/07/2012,0
HOMOL-62,Qg,01/07/2012,0
HOMOL-63,Qg,01/07/2012,0
HOMOL-1,Qw,01/07/2012,0
HOMOL-102,Qw,01/07/2012,0
HOMOL-21,Qw,01/07/2012,0
HOMOL-3,Qw,01/07/2012,0
HOMOL-4,Qw,01/07/2012,0
HOMOL-41,Qw,01/07/2012,0
HOMOL-45,Qw,01/07/2012,0
HOMOL-47,Qw,01/07/2012,0
HOMOL-49,Qw,01/07/2012,0
HOMOL-61DES,Qw,01/07/2012,0
HOMOL-62,Qw,01/07/2012,0
HOMOL-63,Qw,01/07/2012,0
HOMOL-1,Qo,01/08/2012,7302.8
HOMOL-102,Qo,01/08/2012,7910.4
HOMOL-21,Qo,01/08/2012,9017.4
HOMOL-3,Qo,01/08/2012,7855.1
HOMOL-4,Qo,01/08/2012,9439.8
HOMOL-41,Qo,01/08/2012,7315.5
HOMOL-45,Qo,01/08/2012,0
HOMOL-47,Qo,01/08/2012,0
HOMOL-49,Qo,01/08/2012,0
HOMOL-61DES,Qo,01/08/2012,0
HOMOL-62,Qo,01/08/2012,0
HOMOL-63,Qo,01/08/2012,0
HOMOL-1,Qg,01/08/2012,8626.8
HOMOL-102,Qg,01/08/2012,9784.9
HOMOL-21,Qg,01/08/2012,11042.7
HOMOL-3,Qg,01/08/2012,9279.3
HOMOL-4,Qg,01/08/2012,11566
HOMOL-41,Qg,01/08/2012,9000.3
HOMOL-45,Qg,01/08/2012,0
HOMOL-47,Qg,01/08/2012,0
HOMOL-49,Qg,01/08/2012,0
HOMOL-61DES,Qg,01/08/2012,0
HOMOL-62,Qg,01/08/2012,0
HOMOL-63,Qg,01/08/2012,0
HOMOL-1,Qw,01/08/2012,0
HOMOL-102,Qw,01/08/2012,0
HOMOL-21,Qw,01/08/2012,0
HOMOL-3,Qw,01/08/2012,0
HOMOL-4,Qw,01/08/2012,0
HOMOL-41,Qw,01/08/2012,0
HOMOL-45,Qw,01/08/2012,0
HOMOL-47,Qw,01/08/2012,0
HOMOL-49,Qw,01/08/2012,0
HOMOL-61DES,Qw,01/08/2012,0
HOMOL-62,Qw,01/08/2012,0
HOMOL-63,Qw,01/08/2012,0
HOMOL-1,Qo,01/09/2012,7458.9
HOMOL-102,Qo,01/09/2012,7883.7
HOMOL-21,Qo,01/09/2012,7116.7
HOMOL-3,Qo,01/09/2012,8008.6
HOMOL-4,Qo,01/09/2012,9262.4
HOMOL-41,Qo,01/09/2012,7121.7
HOMOL-45,Qo,01/09/2012,0
HOMOL-47,Qo,01/09/2012,0
HOMOL-49,Qo,01/09/2012,0
HOMOL-61DES,Qo,01/09/2012,0
HOMOL-62,Qo,01/09/2012,0
HOMOL-63,Qo,01/09/2012,0
HOMOL-1,Qg,01/09/2012,8434.9
HOMOL-102,Qg,01/09/2012,9787.4
HOMOL-21,Qg,01/09/2012,10968.7
HOMOL-3,Qg,01/09/2012,9597.9
HOMOL-4,Qg,01/09/2012,11669.7
HOMOL-41,Qg,01/09/2012,8841.4
HOMOL-45,Qg,01/09/2012,0
HOMOL-47,Qg,01/09/2012,0
HOMOL-49,Qg,01/09/2012,0
HOMOL-61DES,Qg,01/09/2012,0
HOMOL-62,Qg,01/09/2012,0
HOMOL-63,Qg,01/09/2012,0
HOMOL-1,Qw,01/09/2012,0
HOMOL-102,Qw,01/09/2012,0
HOMOL-21,Qw,01/09/2012,0
HOMOL-3,Qw,01/09/2012,0
HOMOL-4,Qw,01/09/2012,0
HOMOL-41,Qw,01/09/2012,0
HOMOL-45,Qw,01/09/2012,0
HOMOL-47,Qw,01/09/2012,0
HOMOL-49,Qw,01/09/2012,0
HOMOL-61DES,Qw,01/09/2012,0
HOMOL-62,Qw,01/09/2012,0
HOMOL-63,Qw,01/09/2012,0
HOMOL-1,Qo,01/10/2012,7247.9
HOMOL-102,Qo,01/10/2012,7784.9
HOMOL-21,Qo,01/10/2012,8990.2
HOMOL-3,Qo,01/10/2012,7939.7
HOMOL-4,Qo,01/10/2012,9038
HOMOL-41,Qo,01/10/2012,6891.4
HOMOL-45,Qo,01/10/2012,0
HOMOL-47,Qo,01/10/2012,0
HOMOL-49,Qo,01/10/2012,0
HOMOL-61DES,Qo,01/10/2012,0
HOMOL-62,Qo,01/10/2012,0
HOMOL-63,Qo,01/10/2012,0
HOMOL-1,Qg,01/10/2012,8481.7
HOMOL-102,Qg,01/10/2012,9887.3
HOMOL-21,Qg,01/10/2012,11163.4
HOMOL-3,Qg,01/10/2012,9732.4
HOMOL-4,Qg,01/10/2012,11334.5
HOMOL-41,Qg,01/10/2012,8558.8
HOMOL-45,Qg,01/10/2012,0
HOMOL-47,Qg,01/10/2012,0
HOMOL-49,Qg,01/10/2012,0
HOMOL-61DES,Qg,01/10/2012,0
HOMOL-62,Qg,01/10/2012,0
HOMOL-63,Qg,01/10/2012,0
HOMOL-1,Qw,01/10/2012,0
HOMOL-102,Qw,01/10/2012,0
HOMOL-21,Qw,01/10/2012,0
HOMOL-3,Qw,01/10/2012,0
HOMOL-4,Qw,01/10/2012,0
HOMOL-41,Qw,01/10/2012,0
HOMOL-45,Qw,01/10/2012,0
HOMOL-47,Qw,01/10/2012,0
HOMOL-49,Qw,01/10/2012,0
HOMOL-61DES,Qw,01/10/2012,0
HOMOL-62,Qw,01/10/2012,0
HOMOL-63,Qw,01/10/2012,0
HOMOL-1,Qo,01/11/2012,6740.9
HOMOL-102,Qo,01/11/2012,7677.1
HOMOL-21,Qo,01/11/2012,8827.1
HOMOL-3,Qo,01/11/2012,7836
HOMOL-4,Qo,01/11/2012,8852.8
HOMOL-41,Qo,01/11/2012,6648
HOMOL-45,Qo,01/11/2012,0
HOMOL-47,Qo,01/11/2012,0
HOMOL-49,Qo,01/11/2012,0
HOMOL-61DES,Qo,01/11/2012,0
HOMOL-62,Qo,01/11/2012,0
HOMOL-63,Qo,01/11/2012,0
HOMOL-1,Qg,01/11/2012,8062
HOMOL-102,Qg,01/11/2012,9787.9
HOMOL-21,Qg,01/11/2012,11158.8
HOMOL-3,Qg,01/11/2012,9614.5
HOMOL-4,Qg,01/11/2012,11246.2
HOMOL-41,Qg,01/11/2012,7387.6
HOMOL-45,Qg,01/11/2012,0
HOMOL-47,Qg,01/11/2012,0
HOMOL-49,Qg,01/11/2012,0
HOMOL-61DES,Qg,01/11/2012,0
HOMOL-62,Qg,01/11/2012,0
HOMOL-63,Qg,01/11/2012,0
HOMOL-1,Qw,01/11/2012,0
HOMOL-102,Qw,01/11/2012,0
HOMOL-21,Qw,01/11/2012,0
HOMOL-3,Qw,01/11/2012,0
HOMOL-4,Qw,01/11/2012,0
HOMOL-41,Qw,01/11/2012,0
HOMOL-45,Qw,01/11/2012,0
HOMOL-47,Qw,01/11/2012,0
HOMOL-49,Qw,01/11/2012,0
HOMOL-61DES,Qw,01/11/2012,0
HOMOL-62,Qw,01/11/2012,0
HOMOL-63,Qw,01/11/2012,0
HOMOL-1,Qo,01/12/2012,6753.9
HOMOL-102,Qo,01/12/2012,7692
HOMOL-21,Qo,01/12/2012,8844.2
HOMOL-3,Qo,01/12/2012,7851.2
HOMOL-4,Qo,01/12/2012,8870
HOMOL-41,Qo,01/12/2012,6771.9
HOMOL-45,Qo,01/12/2012,0
HOMOL-47,Qo,01/12/2012,0
HOMOL-49,Qo,01/12/2012,0
HOMOL-61DES,Qo,01/12/2012,0
HOMOL-62,Qo,01/12/2012,0
HOMOL-63,Qo,01/12/2012,0
HOMOL-1,Qg,01/12/2012,7890.6
HOMOL-102,Qg,01/12/2012,9545.2
HOMOL-21,Qg,01/12/2012,10921.6
HOMOL-3,Qg,01/12/2012,9410.2
HOMOL-4,Qg,01/12/2012,11007.1
HOMOL-41,Qg,01/12/2012,8157.5
HOMOL-45,Qg,01/12/2012,0
